*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/621.wrf-s1.trace.xz
scooby_state_140e93f|37|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|56|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|56|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|56|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|16|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|9|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f301|29|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ef80|55|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|8|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|27|1 12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,
scooby_state_140e918|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|51|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|51|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|51|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e918|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e94b|30|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_903a70|20|5 6,0,1,0,2,2,0,0,2,0,0,0,0,0,0,13,
scooby_state_140e924|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e918|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e94b|52|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|52|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|7|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_903690|33|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|7|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|31|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|31|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|50|1 12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|50|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|16|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|8|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|31|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_905eea|33|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|36|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|60|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|58|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|60|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|60|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140a697|53|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140a697|32|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140a697|11|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e94b|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|9|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140a697|33|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e918|29|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140a697|54|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409756|51|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|38|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|14|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|59|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|59|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|11|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|35|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|61|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|34|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|30|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|56|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_905eea|46|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140634f|24|0 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|37|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|37|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|16|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|62|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409741|38|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e1d8|55|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|35|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|15|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_8e88c0|14|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|60|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|15|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|58|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac4f|8|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f301|59|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140940c|44|-2 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|7|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f495|46|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac4f|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|52|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409377|42|10 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1410140|39|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|34|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|13|1 12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,
scooby_state_140e93f|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_905f29|42|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|9|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140a697|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_905eea|31|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|50|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|59|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|47|1 12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409756|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|36|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409756|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|29|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409741|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409741|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|55|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|40|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409711|25|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409741|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|25|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|31|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409756|7|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|26|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409741|7|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|36|1 12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409711|26|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|7|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ca5e|45|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|5|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409741|50|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|15|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_904790|4|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|59|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409711|5|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|53|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|29|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|37|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|32|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|50|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409711|3|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e94b|8|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|48|1 12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,
scooby_state_140e94b|31|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409c45|50|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|58|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f301|47|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac4f|13|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|58|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|58|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|19|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|39|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|30|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|5|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|34|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|10|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|55|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409711|46|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|60|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|15|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409756|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|50|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|12|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|31|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1410140|38|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|8|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409756|34|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_f33d68|43|-3 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f495|2|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|59|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac4f|14|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|33|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f495|37|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e918|36|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f301|56|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|10|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|36|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_905eea|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|16|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|38|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|41|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|3|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|38|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|15|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e94b|51|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e918|7|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e1d8|54|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|37|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|12|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1414410|0|0 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|4|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|60|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_904790|43|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f301|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|48|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409c45|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|41|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409711|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|39|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|35|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|29|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|56|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|37|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|57|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409756|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|48|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409c45|62|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_14076d6|56|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1414cd8|38|0 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_8e88c0|35|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|38|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e918|15|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|25|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|34|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|57|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409711|32|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|29|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f490|7|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|40|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f301|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_903690|18|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f490|18|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409756|16|1 12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f301|25|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f490|58|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|29|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|26|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f490|62|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|48|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e924|7|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|35|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|29|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409fe0|19|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409711|57|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_8e7620|25|11 4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1410140|14|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e91e|39|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409fe0|25|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac4f|29|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|38|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|52|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409741|48|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|11|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac4f|3|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|60|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|48|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|28|1 12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e939|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e94b|27|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|41|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e94b|10|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f301|48|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|9|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e94b|48|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac78|10|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac30|6|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f495|62|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_8e88c0|15|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_8e88c0|16|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|30|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_8e88c0|17|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_8e88c0|18|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|9|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f490|61|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e92b|16|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_905f29|15|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409756|59|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac45|26|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac4f|28|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409778|30|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f490|57|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac55|31|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac4f|5|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_168010c|1|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e918|50|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f495|16|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e93f|30|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140e945|14|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f301|13|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_905f29|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140ac60|57|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140972d|54|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140f490|40|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_140976c|49|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
scooby_state_1409fe0|45|1 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
